ID,Population_Density,Age,Income,Home_Price,Rental_Price,GDP_Per_Capita,Unemployment_Rate,Commute_Time,Internet_Speed,Crime_Rate,Community_Satisfaction
456,5487,54,80726.17392,286883.3624,917.1628733,56727.42057,12.58007969,34.24134894,91.08848277,4.35892428,1.66087477
457,8102,60,49314.94054,416178.3797,3239.664553,66016.16264,7.174056618,12.42027582,96.2559548,2.623196531,2.834623308
458,5636,57,106426.3648,291364.3,383.4603917,48896.75144,5.422378124,29.66337424,58.14399679,4.319118605,2.593993542
459,4013,43,33764.89633,283433.1983,1677.615247,56220.69613,13.21419273,63.42815264,17.50663049,1.208334632,-0.483765102
460,1166,72,101057.9596,258605.0558,1168.432474,49615.7564,14.54683344,56.00845831,48.80011414,4.513739933,4.777240014
461,7823,40,78901.90762,508615.1802,1004.468834,78378.77334,12.02814995,48.48556318,55.98153431,8.568269364,0.665610358
462,4480,61,95161.93716,204710.206,1291.704116,31505.51876,12.11672698,13.56341035,58.40214109,5.115176524,6.617527906
463,4207,56,89245.42999,358067.7783,3552.795032,54024.36849,4.880039179,18.06758984,6.63227566,4.319203842,11.82624805
464,5826,32,59108.03547,331646.4123,3525.226993,25734.38288,14.86958888,34.49707244,110.7000084,4.757915303,6.876528973
465,3473,73,99568.59588,464538.9614,466.6068362,56354.1503,5.57070407,62.9667026,54.38951937,7.753813768,0.791539353
466,9045,66,57902.06272,226069.0816,502.6118245,64849.61178,10.58176061,50.71967726,91.8353249,6.018752025,1.920960707
467,2182,21,79381.12173,330946.8693,2399.466606,71287.11371,13.06108883,52.18860725,4.823185112,0.967744203,10.50925724
468,9067,46,67274.93217,339554.8307,4616.000192,18560.63913,10.68685095,33.11591925,30.2498359,8.943424861,0.39731962
469,6848,39,65189.00042,303685.1186,3841.512573,68171.87112,13.23073966,19.08740066,20.48272263,6.356361862,6.992102847
470,9917,42,40060.25313,238919.744,4885.051332,51762.45333,10.99268552,14.10368683,90.93668641,3.480695934,-0.357533152
471,517,30,45034.33171,78647.95801,5133.493041,22438.1946,6.07390649,14.07062712,31.29275684,-0.54121414,8.252057116
472,8406,35,78518.86119,316090.6877,2939.415268,74453.29914,10.65845395,34.75307313,74.90257664,12.36375996,5.963027713
473,8908,50,76999.07711,153327.2384,4380.207417,63719.20901,4.099928834,21.27833072,78.51553287,3.139340196,10.40405149
474,4074,33,53717.02144,13639.83941,3957.584507,69329.30323,7.390210511,38.21925556,59.68458321,9.874207742,3.60059527
475,3367,62,81491.6981,323957.5995,1242.335777,78845.33095,3.65311311,39.08146631,52.9891968,3.269511365,9.606358415
476,925,59,89669.54585,394934.9298,510.5811603,38004.82926,7.828447755,19.96918599,85.62116491,2.956445657,2.247877845
477,7768,61,70443.32946,105002.0656,5522.589147,66161.93407,12.51560352,23.20403252,77.55342554,5.600377653,7.021375548
478,5845,79,50876.59558,153214.297,1935.44622,82161.6312,11.91239087,10.9836963,18.92112455,1.901496732,0.619041432
479,9808,19,23169.93592,202437.0716,2275.914539,55717.65224,5.942695475,53.75541407,72.04809491,2.759012929,12.54994212
480,512,72,31977.60847,165818.4854,3803.183359,45223.93228,6.95072594,28.43483036,86.48631588,3.004299362,5.664279785
481,7643,52,46867.90658,51898.86665,3149.604261,67060.50701,7.576181775,36.65618605,31.63539843,8.392807594,11.24484458
482,7687,59,65158.92863,218475.21,3333.224794,77907.25896,13.00435184,43.08847946,69.89924276,4.31749535,8.838022238
483,828,51,69043.37869,180489.4088,2716.49726,45792.45027,9.354143979,41.80216983,6.03781665,3.51028975,5.52910249
484,7264,47,74921.08329,440228.3145,2699.670233,60948.90867,12.53473578,36.09310698,38.93214705,2.822085182,6.085156822
485,8967,76,46676.30618,119238.9042,1515.358687,60806.93881,14.32482396,41.11175068,5.780392698,7.194825024,1.713689454
486,6088,72,66067.07067,156112.3807,4960.190835,63511.453,6.623852572,48.02449917,33.2563453,0.542464755,8.427245221
487,2604,30,85147.79645,455959.8538,4402.424222,68547.96844,13.75592788,42.99725018,90.37929324,1.95392637,7.790200065
488,3067,30,51302.99114,404710.5187,1654.858629,44458.19314,15.05878572,33.24934723,81.5816272,3.556867828,9.699747079
489,2886,35,62288.28148,395792.5948,4674.165087,43757.77755,12.11518426,24.28285614,89.11753789,6.163689526,-2.676304764
490,1222,49,96573.10076,145889.9939,2570.541552,23724.06062,4.440698521,50.70984886,93.12295342,3.859035823,2.826241384
491,4179,49,26215.46462,423751.9473,704.531791,77061.54605,8.208665128,36.49397728,36.10233537,4.136181442,3.387648862
492,1671,52,69671.37367,240463.6121,2034.327444,55923.87009,14.52741779,49.11522773,3.947016217,7.317800804,10.77543884
493,5173,76,36245.80421,491711.2826,4122.481599,84937.27365,7.258825016,50.20812933,56.16747652,10.9807128,0.495615391
494,5204,56,62722.43851,280111.8275,412.9990567,44212.00271,8.758317862,53.74786674,71.59587302,8.993056791,2.49080889
495,2243,63,53237.70832,416558.7026,5760.849459,71702.60415,4.524257575,31.09637384,0.410989006,3.918427439,2.98812263
496,9979,69,78241.76599,280407.0065,5249.125142,56692.75826,4.093007537,14.86430505,80.26209199,4.924969686,7.602999933
497,6906,46,90112.98873,383275.7333,3154.23911,21364.31093,8.074172131,16.10198442,49.86880544,9.735703226,4.519061824
498,7457,79,78645.31719,484336.151,3329.765233,74682.00942,7.031905281,44.41381271,85.59650905,5.144177702,2.613731605
499,3540,66,38710.48011,341985.7249,3200.028285,54443.25629,7.229683283,19.62315331,26.02924784,3.145801031,-1.555309722
500,3866,46,43462.51488,147989.5701,4939.787485,32829.46821,10.09580508,27.03393143,50.39840951,0.050727859,6.29015894
501,5744,79,50657.7262,421164.9283,2085.257572,69206.40883,8.18047956,13.50545795,58.81243955,7.938909421,1.537350036
502,3014,70,21740.05594,273321.2402,4088.090157,65808.85399,11.1008709,25.00013251,83.29464637,2.81422361,8.665919062
503,5068,61,95493.72798,263962.0724,1313.766144,53641.62256,9.930462442,20.5194568,37.19705039,-0.089222442,7.171168734
504,6017,74,97559.35083,461871.3677,4344.645234,32275.94551,6.653600746,14.19089621,84.44055005,5.583401976,3.957854436
505,8887,33,82053.43244,258672.0094,2826.923129,18813.67443,9.035528943,43.11454683,86.55572176,10.85094763,8.517873246
506,828,73,83799.50453,224341.7757,3417.575871,18622.94478,4.04518709,7.226886475,3.373063952,3.939847134,5.262110792
507,1465,61,83716.17617,381880.5327,4340.648918,74110.40971,7.566121791,7.102508529,13.09882761,6.692334366,3.988005469
508,4592,64,79955.19296,201585.2634,507.9542437,50061.10744,8.256728634,52.47206396,26.57430449,6.926976007,9.068740774
509,798,74,24672.0181,230159.3675,1613.912325,54066.25754,7.33338006,57.3743414,37.5226841,4.92866407,5.827383155
510,7286,27,91705.42452,508673.2422,3631.785018,47084.77158,5.378621981,26.8586487,86.91139241,7.95334867,6.696239331
511,495,47,49585.21898,280297.8056,4127.909584,55698.29379,11.52796135,18.99660704,16.76101796,4.484131768,-2.429902071
512,7500,42,46810.4553,415884.5901,2250.737391,45363.53979,3.456158103,39.7695572,63.84750241,7.243072893,8.731709508
513,8182,56,19984.71022,350459.3292,289.7722518,45510.98711,14.37221166,24.23638815,43.34780067,8.989972195,1.814578739
514,4271,37,81660.52389,359807.6094,1355.364735,59720.97947,1.518252727,5.801746035,33.12554662,11.77714825,2.002017585
515,4460,22,45231.10874,501601.932,4712.252876,78423.49246,15.43118245,19.72413679,47.41089523,3.034824523,2.110371737
516,2602,18,85053.74519,264320.9668,3427.57939,34661.00428,9.238467127,15.27269745,13.73500044,3.601899163,6.409795734
517,817,47,84434.70343,392002.0787,3171.587475,54075.42103,7.104745905,37.68052428,7.585451171,0.868768904,12.27279741
518,2882,66,30976.52904,376020.5012,2987.36183,77110.33116,4.30170143,58.25081013,64.55429287,5.730109539,3.045653045
519,5046,20,63021.71244,279409.4694,1616.208264,31131.87808,2.231207267,47.28868675,97.15043969,9.386649558,0.728980041
520,5586,62,67132.11071,86718.41102,4562.789226,70820.15847,7.732349686,42.72416082,36.15464034,3.618769111,-0.762745261
521,8435,31,19500.9007,433381.2226,642.2395085,50370.2223,2.363901463,32.28604619,50.01414657,0.417683637,2.032688038
522,5080,73,22494.79187,359349.1059,1868.345425,20598.93131,10.05150765,39.10309625,21.9797787,1.055312824,8.986706562
523,7366,47,66360.67258,419565.6146,-341.7708148,77384.18529,6.2054087,24.43262036,29.88673077,4.431839443,5.309584931
524,4591,67,73364.24488,257636.8016,1404.487848,35950.28299,12.51499529,25.62132752,40.36809016,0.921766026,5.04222551
525,7292,21,88731.76238,343052.1008,1425.735273,77338.52236,2.704330442,45.37455092,58.05829487,3.801789865,8.725367995
526,5688,35,31392.78996,473841.4607,3805.295006,67765.42368,15.00894084,55.31753967,-3.492761602,7.731602757,5.606723451
527,7751,79,20622.28549,173945.152,561.2399927,39948.79012,10.09105165,30.45833454,94.28507959,3.969804313,10.86926644
528,3736,54,52867.69361,105179.1869,1612.876774,22548.68669,3.063786913,49.43149304,8.825932041,6.594210361,0.560609324
529,1267,42,41261.69486,406356.6395,1176.471396,58188.50279,9.917606357,30.79723193,88.17022051,5.669538169,0.384146671
530,1162,65,31672.70289,329315.9028,4019.563977,16814.03903,5.915592196,27.7740408,89.43276759,6.751921476,7.736694493
531,2256,18,55239.0311,186372.2429,1980.915889,63307.33373,5.770360473,17.6665403,46.66652989,2.096424952,1.61265691
532,7960,70,57520.99922,323489.4305,2416.561983,69797.24171,9.770359779,43.3883436,39.22907944,9.895546968,-1.719006343
533,5261,63,52410.80482,308977.5029,1521.539169,65230.62285,11.89331226,47.2789253,61.00690025,7.445849749,12.80247925
534,5405,32,39435.77289,185954.4387,2798.264985,32224.73169,13.82912718,49.77166637,58.96478351,3.087302775,9.071293982
535,6641,26,92028.04159,341857.8291,1518.621522,52671.54646,8.407146145,23.61790374,90.51026536,1.925560394,2.529552477
536,4829,32,40920.24237,349985.3284,1569.811968,73107.80847,13.61233401,16.34654484,48.82281628,1.160882982,7.698009842
537,9448,66,37320.69044,345357.7691,4700.269191,35035.83009,13.66388131,37.99359595,44.28475358,10.42528273,0.269394704
538,7430,74,53702.16851,238659.6863,4237.466695,55913.69536,12.93491521,28.17806504,88.6446212,5.858177831,12.93912386
539,5434,41,43500.21424,264925.1585,3923.013406,18024.13604,8.565164495,31.23501879,103.6997872,4.990691868,2.206486254
540,9024,21,38543.73835,363128.6716,4098.030935,39446.78399,5.430047315,54.01645442,53.71164624,2.908959097,8.416797775
541,4430,29,73169.7779,269882.3618,5140.857402,79790.95571,2.730263286,48.61296826,118.3576985,8.946758117,7.269808934
542,8110,76,86983.76635,340300.2475,1404.915308,27437.94614,11.76464431,38.85190178,73.69785477,9.097573261,7.040653343
543,6901,75,65361.37824,145666.7052,2466.411584,29825.27406,6.470938765,13.76806339,90.85490897,6.382308065,9.904385754
544,4946,54,53221.86333,262747.3172,3379.583666,34487.59422,3.803901369,6.1886035,67.81471616,4.444983392,8.939806586
545,6831,78,62905.54812,212584.0723,2916.714954,20111.65215,7.502523281,46.51568861,74.42268472,8.572278064,5.141931135
546,7341,54,16375.12998,298730.4845,2839.51185,31687.48824,4.080874001,52.85963079,35.86087114,7.035543619,3.964085397
547,1053,60,54108.53084,282900.6759,3368.07439,69409.55798,11.04068205,47.61660549,54.21723987,4.88267681,5.365412865
548,2639,77,81331.08911,68250.56277,2326.968696,26146.64101,3.478004755,26.19654391,69.01896967,0.040884059,12.82113581
549,7156,23,71852.43603,175693.9025,2627.235254,31325.99668,10.75174374,11.57357361,26.09529133,8.014050845,4.592241405
550,1642,56,23726.73889,342689.0542,1550.746113,57643.8558,11.14912725,62.78557602,45.2184843,1.741832497,7.02989377
551,5393,73,22964.56545,297231.2028,4774.978455,44389.35844,3.627600016,53.96681366,72.43252963,2.117037226,6.269106984
552,1291,63,64519.36142,270375.2465,2740.512809,53198.4464,9.946629242,35.22261142,64.34904261,9.566483819,1.219992945
553,6413,41,49302.74055,99687.01632,4779.488691,25304.18158,11.25464288,12.09428001,33.79138013,7.197210406,1.974688489
554,7038,28,47716.48104,72874.08273,2598.874568,63000.57706,6.217200521,42.04046089,83.24537829,8.155938642,8.444678107
555,2781,79,75029.78971,233942.957,1379.44541,39195.47545,3.786835738,60.35441974,96.69809512,4.514059024,3.888297239
556,9509,30,42135.63521,179010.4747,3762.622506,80174.94609,7.542302466,34.42361423,44.19436822,9.268094584,-0.786988144
557,1640,51,66616.81812,351281.3594,3077.598423,24700.78157,10.95858624,50.98700548,13.03286623,4.748879056,7.900135725
558,6272,42,45834.03139,419810.6289,1273.912286,55947.9406,7.470794833,20.14326729,111.6399084,7.648844117,5.464172862
559,5641,24,76650.58014,314543.3791,4395.757147,51206.81173,2.363257245,20.89901899,96.29270014,2.330588867,8.717395713
560,9680,69,95394.06674,142788.7335,1956.68469,22337.21899,7.509885406,13.71930262,26.87206014,-0.595387539,2.178857416
561,1465,21,25533.70985,273458.522,1477.042011,59293.30236,6.953092963,54.06983194,21.04549153,5.051942435,9.089252451
562,8791,76,45427.45703,363222.3928,2961.886829,84367.52076,13.47878089,28.45537549,36.69814294,7.812218633,3.765167366
563,9972,25,70239.96133,237536.2714,1479.947995,54511.42752,4.831725118,39.10398925,73.68010915,1.637700731,8.780258951
564,8802,37,70706.57663,55884.78826,1841.156729,65087.43337,13.58207914,13.95699097,23.83196558,5.067152918,-2.688891229
565,7594,46,54522.66531,288202.4574,413.9246915,48206.58172,6.657605231,56.76447885,60.26064404,3.097378361,0.817876121
566,4412,71,81675.54834,242270.3242,148.6474097,81223.85791,12.31614689,51.94095193,61.83178065,-0.215596403,2.764845502
567,1424,70,40263.78926,370856.7911,3870.328366,76711.04448,9.169747968,25.34390551,104.0848193,6.264635693,11.08885473
568,9447,68,63320.39115,423753.8833,3127.128136,25224.94874,9.167402299,69.01479059,31.92043785,9.636100687,3.108009491
569,3241,62,88292.40132,389374.832,3934.611641,28479.59087,7.073680208,21.19218465,35.75629157,1.930061617,6.869848483
570,7519,63,80589.33693,147452.271,3879.640909,26470.14412,13.21137174,14.98914828,98.20928799,5.640992015,1.317036439
571,3586,27,94028.60895,442155.0195,3131.982684,67482.10983,5.635424679,25.94287024,35.16409822,11.82719775,-0.154067088
572,1910,60,54988.8715,424840.0076,3749.980593,26172.31611,8.248110213,56.6089651,21.09254571,5.704777428,2.262379276
573,6688,51,25996.29924,269136.0173,2652.254606,19867.79968,7.622923365,52.90699217,71.35383244,6.889861653,6.851783873
574,3023,74,44844.29097,99812.69343,1395.902665,67341.71954,12.79752593,31.00404961,23.66266993,-0.205736291,5.950011475
575,5401,43,100536.9599,187251.1461,2821.211344,57382.66307,11.02968831,41.21203433,97.37754431,4.837923311,8.807435376
576,4286,58,35624.87913,416199.3718,4246.640295,26391.2263,8.552253999,43.14442916,9.35091928,2.659744653,8.750026737
577,9005,66,61610.13481,281980.2106,2088.481655,67887.03102,10.68785746,49.9735429,0.531019421,4.410652042,-0.109442533
578,6077,75,36748.52016,343366.5844,5797.705399,15074.07187,11.81707111,20.0869115,89.98140408,8.454349887,7.785187175
579,4368,20,75453.01502,359099.5573,3268.100918,45803.10772,13.2627524,26.9584022,56.34988237,3.535154059,-1.21124895
580,4848,73,26863.88217,147492.1262,1184.540814,17913.19675,12.44339361,44.47844761,62.96621405,0.963256337,9.430245802
581,4949,23,80734.30024,487319.0186,2060.820022,66745.44669,11.0038686,18.15641838,32.30633266,8.285088816,0.081632572
582,9535,22,89064.56845,110576.5458,2125.408464,40229.26592,6.641353487,33.64144654,32.16845541,4.158223925,7.414571241
583,3809,22,74482.85087,40667.55585,3901.849885,28600.23667,11.80607495,49.93341579,80.76690399,10.2351982,-1.180146998
584,9373,71,52091.128,135751.6171,3222.410745,57929.32562,9.122193364,18.63500618,24.03012086,4.804901356,6.440428175
585,6719,64,40105.48091,328593.3105,1389.314096,48607.02257,16.1418044,58.95555321,45.49064719,0.365560922,3.485161437
586,8747,40,100757.9867,204646.5779,2507.423857,24602.79815,4.9291375,4.387270002,10.67406285,5.002669392,-2.099835027
587,9186,66,19383.14035,256708.1548,2552.399317,57672.96718,2.014676611,58.74893444,20.07957544,6.016699496,3.986198413
588,9676,26,70894.8206,223922.1472,1809.855499,77291.16253,2.05371793,27.78211594,83.00676131,2.254267116,10.03896862
589,3172,52,62604.36534,52505.49255,1915.008986,24321.8666,10.99029618,19.54028771,79.27116536,4.597956053,7.019627804
590,6630,37,43500.3029,426418.911,1833.928867,44242.38,16.46690543,34.775945,71.81887946,3.939734612,1.14070576
591,604,75,96779.81844,99209.43464,2602.890915,45389.66943,1.501132202,54.26000549,67.86084441,6.00117121,0.174733433
592,1314,66,62710.59228,143981.7081,2288.54511,80574.14783,13.58364914,50.0008456,45.55833242,2.964021223,4.518044344
593,1631,78,44417.47227,454300.4927,3718.441717,31867.63648,10.53100661,24.81563673,55.03136992,5.977202232,14.0634706
594,7676,76,40552.0649,485185.7075,4252.181165,83624.48166,11.24014227,23.24237748,70.46081333,3.607194305,2.570052784
595,923,59,90945.20292,258479.293,5193.526324,30094.83922,5.709993216,38.09272455,24.91786114,5.282818855,3.212025092
596,1028,52,47322.79194,350841.7725,3736.67248,87540.60261,12.46843998,25.32748458,18.18994136,2.421251478,-0.369691291
597,5129,67,80247.06287,433629.9019,1664.051481,39511.1534,1.825049468,54.02829126,100.6106081,1.822683936,4.166612872
598,233,35,97881.77969,253263.5798,893.7681792,41455.88571,10.98422348,21.67338024,19.99852466,3.460899904,-0.450418827
599,2205,79,66485.07976,493254.6433,2843.251168,59864.23184,3.81988497,45.14045018,9.516443825,3.671881751,-1.287999183
600,3727,34,20327.43187,281001.554,2713.719816,20141.33246,9.965007758,37.08998203,58.01343001,4.464357408,3.408353004
601,6416,41,45243.39805,154013.6212,2924.471634,60368.88246,13.75865747,57.07279638,64.14237036,10.95039055,1.546690262
602,1952,20,67208.25056,81823.08745,4874.371162,77606.7554,5.799267825,42.95562086,59.97998977,3.515213259,3.50628343
603,5010,49,78922.2544,221810.4452,2018.129928,67439.80382,4.26368169,12.31204119,40.97351001,5.260888101,10.01753691
604,4275,52,105595.7747,366938.9046,1650.767408,72143.90443,10.85149111,8.524824535,92.11810512,9.831924082,-0.498851584
605,5448,55,74302.12155,412003.5404,2184.13056,72628.70017,8.157224661,41.86046126,71.03851525,9.789317495,1.35734255
606,9542,30,26849.55526,109091.0226,757.042894,33815.10947,7.553398794,37.46732526,92.63488594,8.835069684,-0.160183863
607,6290,73,71451.03278,447784.2401,3083.782192,23264.34242,6.055417815,50.02719371,-7.250262655,-0.592352358,9.551651022
608,1356,78,68675.15941,253322.1468,1455.097586,52536.08097,2.191221281,39.21570286,14.49417804,6.201986754,8.886138066
609,3476,64,59398.43695,281875.5301,1809.987478,36156.99861,7.659234511,41.4536519,46.3645999,8.916384642,9.800590861
610,5745,42,43123.19103,64718.3501,1397.238992,68349.54017,1.722834282,28.26682925,22.89191128,8.056538189,3.788233571
611,3586,26,12956.93072,205024.444,2224.027516,60625.70793,13.46243016,29.0216741,11.22376391,5.913782328,1.094274675
612,3684,21,38147.74073,437020.4267,238.434351,60676.94509,1.382894401,18.5818631,35.813567,2.189755195,0.853221477
613,9688,31,81948.69276,304984.6668,5225.406206,81366.63901,8.095516857,7.010422126,62.7397247,9.55288038,4.987579207
614,8153,54,61092.47377,253299.3546,533.0142609,82390.53411,3.674470441,45.25944579,88.24683914,4.617365306,6.665086412
615,3430,51,95697.91096,261703.5529,3857.91962,41280.68413,4.701769759,16.2217549,87.48135369,4.190772241,7.701068322
616,2803,28,24147.7316,307440.1865,3276.136248,75601.33242,9.936286937,21.31476335,14.33618984,4.247531129,8.020594512
617,8762,58,84104.08053,32052.92794,3335.398689,50627.05491,9.284547301,16.31258308,45.11907941,4.433711723,3.810243423
618,8220,73,90341.53756,99042.2301,2165.792843,73350.30503,2.011084925,9.738905615,15.16846731,2.890789892,5.568707773
619,7214,20,68973.06208,442659.6224,2476.091207,19158.89158,1.315396255,12.79419189,45.93163573,2.15053745,3.209587902
620,1453,76,38503.25913,300735.9261,868.8369674,40992.47711,3.45586838,35.991728,48.45750422,9.733835523,1.711364997
621,5163,45,63317.10084,500657.4765,3550.893403,36137.38698,10.51620338,33.24715636,40.26280042,2.516485073,6.954667401
622,8649,46,77871.38663,358423.7316,2234.960492,70935.06763,7.845099083,32.14414729,92.4548503,5.370544749,2.13564136
623,7675,26,48544.38242,203570.7731,4506.854768,25071.57084,2.14908889,44.45797395,79.05080782,9.102689087,11.15082523
624,767,20,62563.85718,327546.0045,4708.378715,22495.86213,9.071767271,56.47669889,69.05898844,5.1828385,4.779083577
625,4568,42,38789.4596,285833.9952,550.1190261,48850.58301,10.22892495,10.04166956,83.33694262,2.365250229,3.138849546
626,9437,51,90289.76209,229496.204,570.8948289,53914.00829,14.14548143,31.94871653,62.86026797,4.854216136,0.790444226
627,6919,29,53277.77031,65822.23329,2424.424506,60831.06519,14.50781211,14.93560134,85.0983645,3.030463583,9.894091309
628,3819,59,68663.87436,237991.1822,4296.986182,52429.87372,7.803522905,33.4894933,63.33164298,2.836765844,5.04191578
629,2845,26,78815.86641,407763.8614,919.6266803,66563.03498,2.963566903,59.93486523,48.85639298,6.429448666,5.73341337
630,7583,32,63401.02982,365547.2817,425.8809245,49582.7345,3.473565103,51.41223542,86.9813099,8.635672405,1.038976988
631,639,57,100756.5625,365639.375,1850.659279,35712.2293,12.68877116,40.78432476,19.99397883,7.175432388,3.085359059
632,5064,42,100123.9565,276766.5137,3434.202969,37118.11851,14.90916933,30.47903232,54.76260707,2.078349495,6.982653603
633,4935,22,13831.96636,56346.38947,3084.91462,34665.62619,8.265615033,36.09611261,86.00896125,2.337707944,2.924253488
634,3875,28,30903.17674,394911.156,1257.674662,30541.78687,4.921764072,7.865203054,73.98657283,-0.429891603,8.296531792
635,6142,76,72774.54702,300158.1745,4429.286443,76536.77407,8.354628173,31.51138107,12.20311728,5.572265912,9.823092182
636,7202,51,92065.17234,272404.1424,2135.767972,60117.15341,5.329145073,39.88919611,62.2225356,2.308604017,1.105027391
637,7412,41,82623.97869,305166.0157,3264.826532,42957.04406,5.53639828,31.5428552,83.31916652,8.267002529,5.639739547
638,5420,77,83642.30447,135145.0491,4432.270793,45196.18021,9.25919167,17.80458541,94.90373631,0.880625514,3.634820266
639,6232,32,101710.9525,253459.0483,1832.191775,73340.01368,2.558949335,45.08661681,28.7851657,0.4451517,7.312233795
640,7991,55,49583.30557,288049.2516,1074.972773,70581.00376,4.179048781,14.23406459,69.05950135,4.155949527,0.983349465
641,2879,25,65770.44903,408064.6164,2801.412359,58661.43176,11.09764532,9.143814689,85.72521569,0.575345713,2.892397386
642,1024,76,103383.8493,159228.2367,617.8808965,72518.16446,3.074404312,35.38578154,37.28605986,7.220661209,3.447331227
643,1681,22,66337.49832,103675.2423,4539.610366,60926.91456,3.197601773,32.30487878,83.23221707,9.396710556,7.223683504
644,7814,65,75302.29025,203345.1503,3012.275677,68408.74839,7.458046607,42.85045538,28.07642371,-1.609258637,0.295855934
645,3424,43,64376.59071,246370.3998,4856.191869,42383.84953,13.6186227,38.00112583,65.87827752,4.408486084,4.991247506
646,5813,35,72807.67139,515328.7422,3733.044374,64474.04334,12.86227384,41.3288863,36.14574886,10.94264393,3.758645766
647,7126,23,43891.77797,425265.6702,2218.619848,72398.11591,2.38045298,26.96449328,68.78301943,6.996196464,2.802385513
648,355,54,38609.57053,276375.1415,1143.987557,47486.76391,9.351665481,47.41656732,83.58792368,9.197442062,10.47085909
649,4904,77,101842.9911,433151.3104,1742.220898,60437.90032,4.037633106,51.76236532,37.40811227,0.986007273,4.039153813
650,1938,65,50918.99296,443111.2583,2180.863895,58860.27767,10.46533837,27.34445996,103.0782258,2.13916447,10.4778137
651,109,30,78785.25046,89792.4214,5326.013581,48118.94013,10.25326511,21.77641615,88.49917554,1.07445942,-1.85011328
652,2971,45,27055.59849,374182.2857,1322.790341,48809.01711,13.3576407,46.68157181,93.39421616,4.541059006,5.948240264
653,9089,22,83200.73809,319942.6856,1943.786398,28750.08077,8.564603792,8.694163779,34.77032378,7.396008719,7.689634181
654,7509,30,73014.69686,387854.2888,2494.91066,36071.15383,15.73534876,17.93185671,6.762423235,-0.414539631,7.031528016
655,7518,34,76792.14364,162489.4787,1977.813233,42237.97359,15.22972932,11.51098345,60.98562429,5.860451611,0.700325685
656,5224,67,64792.00103,235794.0127,4276.544235,27389.9551,13.13131445,12.99766672,75.37373881,4.484318022,4.743295703
657,1115,57,53365.33745,442769.223,2542.39707,33912.78497,8.719707949,15.94179681,32.56348167,8.818106264,8.389956328
658,2293,62,84457.59278,58484.15951,825.5419027,50505.32141,4.831560188,22.69337591,96.54781593,1.355281382,0.515791224
659,8515,49,36090.6153,294423.9372,1379.886207,48221.08762,6.80587461,49.59453619,91.12689737,2.986019312,6.406050436
660,7549,79,83112.01691,153433.2584,4826.663827,42880.78326,3.295483465,23.49126673,74.60853088,7.082867364,4.277648742
661,4258,46,78403.52824,219986.2226,4914.616904,41701.10882,5.347661931,45.98714736,83.43846018,1.999727198,9.473590492
662,4025,68,49296.27713,263568.6508,1323.556639,46207.89028,11.25975536,30.05900689,47.84835879,5.670243003,3.360874896
663,7070,75,67085.66187,434332.2077,1769.671197,40506.69088,9.990274587,55.4963438,76.75438362,4.735128327,1.774624458
664,7038,20,73614.05678,341071.0512,4789.124711,70455.68197,13.52577906,53.36908996,29.96537506,6.824944935,1.715753825
665,4884,73,67636.3538,349150.7652,2466.978694,65492.29461,2.845257356,52.72677465,89.4977532,5.202142457,5.816244101
666,4100,57,43055.71545,301269.1246,1132.42292,39787.23642,3.61363218,51.08864991,74.43106501,5.362093892,7.496043512
667,1733,51,53068.62126,378497.8648,2514.913772,22467.01245,11.36128786,46.2780346,75.41823005,6.997299033,0.943416699
668,7366,57,79911.93305,285159.4653,1747.736535,63443.13103,6.585300611,48.07256855,72.44833286,9.390603024,6.108897049
669,8802,44,27948.7025,297734.2292,1247.490283,52809.78388,3.441386398,21.6392054,10.49299429,7.984081092,7.62372976
670,484,30,43957.73407,324898.7376,2514.522692,34165.95278,16.82902665,28.59812342,11.2624001,3.831438254,2.202489219
671,504,62,84468.49123,390082.6431,1441.423897,55044.13003,11.42856394,48.9831947,83.93552529,6.846483748,2.783630003
672,8275,50,81411.22884,304691.2064,906.7386364,28903.31379,7.154191774,31.6320926,48.96464176,4.415296642,2.865642891
673,2100,23,30903.50615,113517.6223,3553.844461,40315.96045,12.44685187,50.67129544,69.02129654,10.10578927,2.587221486
674,9960,41,32788.68252,165747.2598,3303.581001,41031.09834,10.40016748,48.56147282,41.28356304,8.262291011,1.911209045
675,6089,36,40325.86433,180511.44,5573.090508,65992.54153,12.78277711,19.72371529,12.88748084,2.939653161,7.756846694
676,1560,33,79984.46217,153420.9256,5175.078631,54177.03433,14.83564593,52.66668442,17.63991031,2.193410926,3.006129751
677,7290,57,49697.01991,99354.34212,2080.548191,65551.14604,2.780645686,11.40616937,77.01722913,0.343255887,2.174865892
678,7240,45,29269.70828,46661.19218,4560.965517,71086.08149,10.61454203,19.25629844,69.75092871,2.472002409,3.237489714
679,3736,50,24037.49562,157120.0893,1928.387339,21158.27528,0.175840198,43.04709664,39.89775214,2.2642372,7.119121143
680,4909,76,74511.50149,305204.643,3163.563436,54144.9502,2.171401672,20.02360362,87.78950055,3.285152559,6.045705797
681,4278,76,53283.68879,451568.661,2171.055441,66567.68782,15.30698126,42.13846491,7.203620754,0.880390012,8.755276987
682,7345,65,65566.51055,323301.6535,1453.636488,78106.7421,8.803347984,43.302195,27.39665942,6.921255151,-0.450145385
683,6700,58,83625.16526,211126.0258,2619.615006,46666.0212,12.06906583,20.60077971,72.1537576,3.538708591,7.597788838
